x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y
22.13,y,1747.3,false,417.2062303385396,1.81,3.17,-26,25.82,9.23,110.87,156508.7382669022
21.98,b,2064.67,true,402.0320995360999,5.39,11.1,-16,20.21,1.75,106.32,304177.1892988787
18.19,y,1933.61,false,407.3603714240651,0.63,0.91,-94,17.71,-7.33,110.25,302575.8072264223
18.08,r,2122.64,true,404.8755668227213,0.1,0.38,-79,15.78,-9.68,110.88,284637.9911428882
15.39,b,1772.0,false,417.1018680772981,1.16,2.64,-87,14.83,-3.12,112.84,109767.82548879135
17.63,r,2108.62,false,407.83791294612286,1.18,2.52,-17,,6.3,104.69,215497.32916011548
20.59,r,2146.94,true,418.06216238646044,0.7,1.86,79,18.15,9.93,103.24,217416.08039206846
18.92,y,1270.07,true,400.01171337714715,0.59,1.24,12,,4.43,117.39,185840.15284420984
22.78,y,1578.65,false,409.9750506053401,0.95,3.05,61,21.9,-5.14,111.32,304767.70718334115
19.73,y,2115.07,false,419.11252899409646,2.12,4.38,23,19.7,-9.99,112.26,139302.65699635737
23.26,r,2093.47,false,404.643472546793,0.87,1.32,84,22.77,-5.65,106.76,400150.426079147
20.64,y,2151.49,false,404.15292230914326,0.79,1.37,-40,24.9,3.88,113.16,295020.95213338744
21.63,r,2061.41,true,412.71796038294406,1.07,2.01,-55,23.61,9.85,108.45,200477.73400857358
19.93,r,2237.34,false,403.16847172809037,0.36,0.76,-27,20.5,6.76,111.32,277217.9023981895
19.73,b,1607.16,false,410.64584421232223,0.19,0.66,-15,24.56,-2.54,107.99,102443.68716602125
15.76,y,2121.99,true,419.5950517065679,0.23,1.08,84,22.12,-9.51,111.33,120361.95340636806
19.55,r,2281.53,true,417.4252366225195,0.14,0.34,-33,21.49,-7.73,107.4,153045.21039267277
16.49,r,2364.9,false,410.6479994928021,0.39,0.67,8,15.72,1.15,113.49,76644.65017545047
19.46,y,1790.54,true,409.4327712074339,0.44,0.25,-15,20.82,8.98,118.81,231708.33286433778
20.57,r,2013.99,true,408.103539636628,0.68,1.8,17,22.08,8.55,108.32,270245.6290494598
21.48,b,1985.82,false,411.0742749723734,0.97,1.98,-26,22.95,0.26,113.18,169271.22026923628
22.27,y,1824.2,false,413.8334263446585,0.2,0.08,35,22.76,-8.27,108.32,172319.57268116917
19.25,y,1946.9,true,416.3197859685042,0.08,-0.15,-42,18.97,-9.19,102.95,130350.46753102374
18.11,r,2081.67,false,417.3861138194278,0.36,0.72,-80,24.49,-1.66,106.82,161989.30901066403
19.47,r,1323.03,true,405.3198368895215,1.44,3.06,62,19.93,7.39,107.68,234862.03346484047
21.19,x,1771.3,true,403.1062468696981,0.5,0.7,8,14.47,9.66,108.6,260423.39767091905
15.25,b,2158.01,false,407.3162158544152,0.05,0.27,-51,22.6,3.04,111.26,191472.63019896668
19.79,r,1888.58,true,401.1342933902605,0.02,0.09,45,13.95,-6.37,109.81,261239.44937938135
19.54,x,1928.6,true,412.2749288162985,0.57,0.58,74,18.32,-9.92,109.3,172407.8783188085
20.25,y,2138.64,true,402.57321998583535,0.19,0.1,9,20.8,-4.35,104.58,270146.66684187175
19.6,r,2448.94,true,414.2377712676533,1.22,2.9,-24,21.96,5.21,106.06,161401.39289883012
18.36,r,2487.02,false,416.20887166306426,0.92,1.13,48,17.09,9.99,115.7,150147.5370678414
16.82,r,1718.44,true,418.6602178791525,0.54,1.45,-11,19.37,5.58,103.16,56454.315913630206
18.45,b,1716.91,false,416.977108572774,0.76,1.73,87,20.37,-3.96,106.63,161182.05155927857
20.01,b,1923.37,false,405.57609958798514,1.1,1.9,94,20.5,-9.86,110.39,339121.8525149665
22.88,r,1942.39,f,412.7504471501003,0.24,0.13,-26,21.81,-6.69,113.07,190581.43441032927
20.94,r,1289.84,false,411.1205373758064,0.42,0.5,88,18.77,2.62,117.33,168452.6543584347
20.1,r,2091.8,true,413.2700021183178,1.16,1.99,-11,23.97,9.53,108.64,142126.86579151635
21.67,y,1872.78,true,410.29939985993076,0.13,-0.14,-88,20.64,7.68,113.12,231403.30373325932
18.95,b,1650.65,true,415.25924033532135,0.7,1.28,46,15.81,-1.23,115.4,111202.48317489633
18.73,r,2189.51,true,405.32843428820024,1.01,2.0,94,22.56,-9.01,110.99,328967.18686701165
19.72,b,1817.0,true,417.42966289247533,0.39,0.75,-91,21.18,-8.5,110.53,197455.40348298446
21.36,y,2050.0,true,412.6772583314116,0.25,0.29,-65,21.45,-0.17,115.03,205873.74818232248
19.43,r,1610.98,true,411.7567446801573,0.18,1.08,45,17.7,8.31,103.83,113885.87867292196
24.65,r,2240.8,false,409.4818398753013,0.37,-0.2,-84,23.16,9.16,109.02,448394.8469820823
19.55,y,1698.05,true,401.7386920048588,0.01,-0.08,78,17.44,1.58,121.0,283966.0327737011
20.01,b,1919.84,false,419.38596908151527,1.81,3.37,80,17.75,-7.45,104.01,191525.85960878452
19.74,b,1888.34,false,408.4817171179874,1.96,3.79,-77,16.01,-9.63,108.73,302965.6625376893
19.65,y,2182.62,true,402.7861817105199,0.74,1.24,-84,22.42,-2.96,110.85,330323.5381088063
19.05,b,1873.46,false,413.6387518001563,1.07,2.18,-52,18.66,6.43,111.15,133565.87211172725
21.75,b,1504.43,false,419.81124772856515,0.4,1.39,-75,20.59,9.91,105.66,178869.27693542454
21.44,y,1472.64,true,402.09736986977657,0.49,0.98,-29,20.23,4.27,103.0,243808.49333127914
18.15,b,2183.83,false,411.16465258073123,1.71,3.55,-26,21.82,-5.29,109.39,114181.58494532204
15.23,r,1832.63,false,413.86792962696177,0.1,0.51,23,18.28,-9.99,106.45,36703.60636275623
19.6,r,1854.95,true,417.1691046698108,0.49,1.15,-24,28.62,-5.51,108.88,119044.97226551664
21.81,b,1765.08,true,406.93979161571025,1.7,3.21,49,20.0,4.04,103.29,295264.436249124
18.93,b,2661.8,false,419.81064140430107,0.94,1.61,-27,,9.88,105.88,161669.59778563437
21.47,r,1906.23,false,402.89479931511755,2.15,4.3,76,18.99,6.63,107.99,332842.79360297625
23.12,r,2460.53,true,419.13621478337234,1.72,3.69,20,,-2.71,116.2,247088.22009729123
22.87,b,1965.69,true,418.9549655012723,0.21,0.1,18,21.62,-9.56,107.07,190779.802370269
19.42,r,1418.52,true,403.08503493854414,0.63,0.95,35,24.4,-7.62,102.67,214317.08759823052
16.79,r,1987.82,true,412.7075735000038,0.02,0.45,-4,18.38,1.32,106.12,67151.88383170245
17.77,b,2423.11,false,411.5886364006054,1.12,1.87,-53,19.1,9.05,107.01,139740.9178695102
18.79,y,2399.83,true,418.49305182846683,0.02,0.95,78,20.04,8.46,110.69,193054.1049080547
15.09,,1715.97,true,412.8563385437631,0.59,1.75,47,,0.08,110.26,50097.885195418465
20.13,r,1828.12,true,410.1437794386691,0.28,1.05,-45,18.75,-8.36,106.57,142075.8823894323
18.26,b,1608.0,true,418.5152351734309,1.03,2.16,-21,23.42,-9.12,106.52,80404.95909963029
23.46,b,2313.1,true,404.9466207393302,0.9,1.39,85,21.33,-1.49,113.34,432479.34147922794
19.63,r,1842.68,f,401.1782972991552,0.11,0.71,38,19.25,7.51,104.26,249373.95256864614
18.24,r,1437.98,false,416.3961893340829,1.26,2.88,-77,20.75,9.61,116.61,123414.14597537863
20.34,r,1704.23,true,418.6777628936183,1.22,2.4,-31,20.01,2.87,116.72,124798.29039244949
21.71,r,1818.47,false,400.01655452175487,1.41,3.59,5,22.62,-6.5,111.0,271338.75111298246
22.84,r,2152.57,false,414.19163134976867,0.15,0.24,-54,14.45,-9.9,112.7,233918.18522090834
20.84,y,1961.92,true,417.9528539206629,1.02,1.58,-90,16.45,-4.19,111.39,226201.45524630192
19.86,r,2256.01,false,410.63526958602114,0.06,-0.37,54,20.46,5.36,117.15,177470.70536869214
20.7,b,1883.43,false,417.50216935079135,0.69,1.44,-59,,9.99,115.76,172964.59485153595
21.48,y,1511.21,true,411.39747456583865,0.27,0.84,24,15.74,5.43,113.6,123753.52733059096
19.84,r,2289.66,false,415.37714799541084,0.22,1.35,58,13.69,-4.12,107.67,183509.535343984
22.88,r,2265.34,rue,413.46650703456316,1.31,2.52,82,17.47,-9.89,114.49,284743.56625985843
18.3,r,2589.56,true,412.9983043315394,0.84,1.6,39,18.39,-6.56,113.87,147361.3622655155
15.34,y,2180.07,,416.29266821609497,1.1,2.64,89,24.46,2.79,108.93,122395.01610039602
18.24,b,2125.56,false,408.6297111959918,1.26,2.62,-86,20.77,9.59,115.61,302971.7045464332
21.82,r,2107.79,false,405.562263884081,1.34,3.2,81,20.37,7.56,110.07,366820.3564066833
20.27,y,2638.33,false,404.4568147457636,0.84,2.19,-64,21.92,-1.41,114.91,350233.2200386442
19.94,b,1959.36,false,414.79436655994954,0.96,2.54,32,15.49,-9.09,105.65,139967.87575014826
21.45,y,2676.78,true,409.2134736538516,0.51,0.6,-89,19.78,-8.41,109.53,424109.675698821
21.31,r,1911.45,true,413.07336931329905,0.52,1.04,-17,23.1,0.0,112.27,153583.8468628871
19.38,r,1959.31,true,405.79206054540936,0.35,1.29,27,17.96,8.41,109.6,246641.74623906522
16.88,r,2128.53,true,407.2016435018369,5.35,9.9,-76,18.65,9.09,112.57,255803.43899214145
15.95,y,2094.44,true,404.7581470228079,1.84,3.97,-41,20.4,1.4,110.38,193059.67503335007
19.06,r,1859.02,true,419.4438651604117,0.07,-0.86,93,23.81,-7.57,112.02,189855.13850599228
18.67,y,2038.91,true,415.863178616695,0.92,2.55,43,20.49,-9.58,106.51,125988.11848648616
25.53,b,2612.07,false,416.9531407971684,0.07,0.74,76,19.13,-2.79,108.68,382421.2389975329
18.58,r,2311.88,false,418.7974524000978,0.65,1.35,19,22.05,6.57,113.05,125639.82871298655
20.75,r,2131.84,false,407.15565551403876,1.18,2.48,-53,23.39,9.89,106.43,309002.1491462966
15.57,b,2311.73,true,407.0419595367896,0.57,0.68,-81,20.54,4.11,107.79,243042.82299854123
21.79,b,1935.04,true,410.8937062863292,1.77,3.11,-75,28.71,-5.44,111.92,220707.74810411158
20.29,y,2162.78,true,406.65302116578164,0.04,-0.23,51,21.66,-9.99,106.76,299238.26928364905
21.76,r,1663.81,f,418.3741713257585,0.03,0.33,-86,17.46,-5.36,114.8,209831.06076268648
19.67,r,1873.27,false,417.4585745186408,0.3,1.06,12,19.14,4.2,106.48,117469.83478262345
20.14,y,1970.93,true,416.9410953677173,0.18,0.49,99,26.77,9.9,108.36,230355.2448787078
23.08,r,1952.44,false,405.81397729498127,1.05,2.26,-35,24.29,6.5,117.01,323851.5917612895
18.97,r,1941.39,true,408.1382287939309,0.3,0.0,-39,18.46,-2.88,114.03,245847.56498788876
19.94,b,1794.91,true,417.24841292227205,0.59,0.39,-1,17.88,-9.61,115.05,117337.66621298503
18.68,y,1657.73,true,411.7119584334302,0.68,2.11,-23,13.97,-7.5,116.06,89872.66073340033
22.22,b,2102.16,true,402.95741730071126,0.31,0.47,25,22.75,1.5,115.75,316944.7538439921
21.23,r,1870.81,false,417.23931847288935,3.32,7.29,-18,20.44,9.13,115.38,148652.71124524664
17.17,b,2157.57,true,400.64153410635123,1.37,3.48,38,,8.36,115.64,220665.38754872847
17.33,y,1855.3,true,408.98919083188787,0.14,0.05,56,,-0.09,110.96,225960.5588495635
16.22,y,1480.21,false,416.80050380712333,0.33,0.65,57,19.97,-8.46,109.07,68936.07476483869
20.49,b,1719.99,true,411.79561423772236,1.4,2.64,-84,16.28,-9.05,114.22,192453.98603985464
15.27,r,1860.14,false,417.9774926561494,1.94,3.78,89,14.97,-1.31,109.92,112069.79835101837
17.91,r,1757.58,true,403.3622359138067,0.78,1.94,-43,19.11,7.62,107.63,217641.32195802446
19.0,b,1930.77,false,413.9936954662116,0.75,1.82,53,17.19,9.56,106.33,137666.3683353415
18.92,b,1828.18,true,400.07932853539796,0.19,0.45,59,18.88,2.7,112.26,257662.50101439122
18.65,b,1718.87,false,405.6310133062133,0.99,1.83,-52,20.9,-6.63,106.05,239347.0212786563
18.55,r,2310.26,false,409.56719362431886,0.2,1.18,-89,23.96,-9.87,113.02,324353.6342223192
19.09,r,1670.66,true,415.6027430912672,2.0,4.18,-73,19.39,-4.03,102.13,145420.31388996646
24.01,x,1675.37,false,410.68706648483953,2.66,4.91,57,22.0,5.51,109.4,208262.6228020402
18.94,b,2023.24,true,410.2942638025353,1.0,1.66,62,17.12,9.99,115.72,153225.8317046652
18.86,r,1789.75,true,401.5826521322868,0.64,0.78,3,18.93,5.28,110.18,217737.69843650298
18.75,r,2450.89,false,413.91257250041014,0.57,1.01,-10,15.97,-4.28,112.58,136254.6763700776
0.0,r,2310.17,false,401.16828543770913,1.29,2.97,-65,19.5,-9.91,106.11,272537.77794527786
18.19,y,2187.46,true,408.74735023956276,0.36,0.3,-64,19.71,-6.43,107.4,270517.43414566776
21.43,r,2142.74,t,403.24912442275803,0.0,0.44,89,18.58,2.96,110.58,374951.4133582767
17.31,y,1843.16,true,402.0122398356909,0.5,1.46,-42,20.12,9.63,110.71,209990.05260147803
16.87,r,2284.69,false,414.1563157803373,0.46,0.28,-58,20.52,7.44,112.15,115375.72361341918
21.82,y,2169.07,true,404.57074659018696,0.08,0.41,-49,22.07,-1.58,113.96,330817.62346711574
20.91,y,2572.52,false,400.9582456077893,2.79,6.08,18,18.3,-9.16,117.78,323531.7421945998
18.73,r,2159.71,false,403.2943995405341,1.43,1.74,-54,18.12,-8.31,104.73,267905.65823340375
21.24,y,1961.89,true,406.53518205133355,3.65,7.0,-79,20.94,0.18,106.93,339041.37803792616
22.31,x,1917.51,true,418.5235463412533,1.83,3.48,-6,18.42,8.51,111.37,172582.079279693
17.97,r,1785.05,false,407.6918589115373,0.11,0.75,-19,26.59,9.01,106.63,206277.44055448566
23.46,y,2097.04,true,417.4497670634308,0.02,-0.05,92,21.34,1.23,111.55,296647.5563523294
21.96,b,2452.34,true,410.8551134652419,1.26,2.27,-23,16.82,-7.68,118.62,222103.2440020682
17.95,y,1949.66,false,418.18181204334286,0.48,1.99,-3,15.87,-9.53,112.78,87901.33258190265
19.57,r,2398.68,false,411.36225966910035,0.9,2.45,4,18.38,-2.62,111.38,152277.05359656527
18.93,y,2140.53,true,405.91843324496625,1.7,3.1,60,17.58,6.7,105.39,278365.24017715093
22.87,b,1540.42,false,403.286311156071,0.02,-0.02,-68,21.81,9.86,111.98,312605.4855398088
20.8,r,2420.82,false,401.47050248586345,0.4,0.85,-79,18.61,3.95,109.51,367401.50998904294
19.68,b,2443.63,true,417.20595605157877,0.14,0.6,-25,19.69,-5.59,114.23,165661.3378254945
17.41,r,2039.38,true,418.11610216676024,0.39,0.15,46,21.15,-9.99,111.15,102939.63779211591
19.8,b,2360.06,true,407.0369035896443,0.6,1.92,-71,22.93,-5.21,109.93,329850.2755741854
22.06,r,,rue,401.7623800434919,0.89,2.21,81,21.55,4.36,113.32,362068.1455540626
18.02,b,1153.66,false,400.2332782760649,0.1,0.0,0,20.48,9.92,115.12,169234.88815895052
17.24,b,1532.02,false,419.28708370566665,1.38,2.84,64,16.31,6.36,115.49,97130.67912068039
21.85,b,1949.4,true,410.3938104102735,3.23,5.66,-8,17.9,-3.05,112.37,167919.1863284322
18.34,r,2292.05,true,409.16165570279566,0.18,0.37,-1,17.83,-9.66,110.08,239264.46239117152
17.6,y,2149.78,false,405.1662562756965,3.61,7.88,-68,16.16,-7.38,107.8,260465.78544824317
20.79,b,2454.76,false,410.7086760315323,0.34,0.29,68,16.32,1.67,104.2,234463.63545977778
20.09,y,2329.22,true,413.08758554352835,0.61,1.16,41,20.92,9.2,112.39,175982.69681802948
20.25,r,2396.02,true,413.381910165947,4.51,8.81,28,20.49,8.26,111.7,176197.78725837433
22.39,y,2204.7,false,418.96615041231007,0.15,-0.42,-90,26.53,-0.26,109.15,281052.87993255537
18.6,b,2140.56,false,407.65437613001103,0.29,-0.03,-53,,-8.55,107.78,265804.83073760645
20.08,y,1270.67,true,407.45125832836356,0.28,1.23,0,19.86,-8.97,111.23,201510.8700227774
20.33,r,1895.85,false,402.1364353146675,0.66,1.05,23,22.57,-1.14,115.31,257990.63199321844
19.49,y,1611.07,false,410.3341407391186,1.8,4.32,72,18.16,7.74,116.43,147125.1824974244
20.54,y,1941.29,false,414.7046269237313,0.49,1.24,-31,19.1,9.5,106.51,147964.2840368734
23.31,r,2034.57,true,419.4304928911804,0.26,-0.08,15,15.21,2.53,112.64,204342.18111447396
17.31,b,1811.7,true,405.17388802886836,0.06,0.43,-35,23.27,-6.77,106.77,205978.40232674917
21.44,y,2234.41,,403.8432878656149,0.58,0.95,94,20.14,-9.85,108.65,392733.44378657604
20.07,b,2357.76,true,416.81996499497996,0.05,-0.21,-24,22.04,-3.87,109.0,168378.5192488475
18.66,b,2226.28,true,406.9707399308302,0.4,1.3,62,16.43,5.66,112.3,282661.58878750686
20.86,r,2217.84,true,409.3734307385673,0.36,0.79,6,24.04,9.99,113.8,291587.52679781796
17.71,r,1198.14,true,401.9563950187659,1.84,4.26,71,18.28,5.13,113.51,216910.76374053035
17.69,r,2013.62,true,407.47426329686937,0.27,0.06,68,17.32,-4.44,107.62,255825.75689087022
21.77,r,2306.88,true,416.89311681062026,1.11,2.14,83,16.1,-9.93,112.23,265088.9183229919
18.86,b,2268.03,true,400.5738733071081,0.14,0.46,79,22.57,-6.29,108.26,312515.2904469558
19.46,b,2174.52,true,403.03424045058415,0.58,1.63,-8,24.01,3.13,114.01,258438.1034216552
21.82,r,1536.09,false,406.7504415074914,0.07,0.24,-55,15.82,9.68,117.42,278756.03948679
20.7,r,2064.52,true,415.97316553841097,1.19,2.06,85,22.37,7.32,101.94,223928.93030982855
22.39,r,2205.25,true,413.8903309795638,0.76,1.67,-36,23.81,-1.76,108.6,213824.01863364555
17.09,y,1721.47,false,413.7021245928217,0.88,2.13,-93,24.57,-9.23,111.2,147657.61929896363
22.06,r,2174.38,false,403.93840718627155,2.15,4.08,-7,20.62,-8.21,119.34,313304.86028107745
18.58,r,2236.64,true,404.2250202018649,0.22,0.77,-6,20.91,0.35,104.8,240942.83823153647
15.71,r,2280.37,true,408.32336571750227,0.23,0.52,-77,25.37,8.6,109.13,237640.8269886659
19.36,y,1856.94,false,403.3455883400886,0.89,1.34,61,16.34,8.93,108.33,268979.36479529116
23.76,r,2228.27,false,409.06785905232596,0.1,-0.19,-2,20.43,1.05,108.53,356997.15935212537
22.09,b,2288.92,false,404.5861220215791,2.67,5.46,72,20.23,-7.79,110.67,378479.9373040719
21.77,y,2495.04,true,418.0158739597236,1.51,3.09,-52,18.91,-9.48,103.51,240571.09354470388
18.31,y,1913.52,true,402.97660489179617,1.66,2.96,-9,20.21,-2.44,108.49,216288.39686705498
19.57,b,1403.85,false,400.10192183599753,1.36,3.14,4,20.82,6.83,113.08,205355.6221585866
23.29,y,2222.53,true,400.7503924692315,0.4,1.01,47,22.75,9.83,109.32,366228.85348308715
20.49,b,2034.96,false,405.36490301679817,0.02,0.05,-55,15.0,3.79,111.44,299836.7634909004
20.86,r,1874.36,false,409.0054066735453,0.41,1.14,57,22.62,-5.73,118.0,295013.0305357057
18.8,y,2186.26,false,416.2552314107829,0.89,1.49,61,21.97,-9.99,112.2,157051.45527880723
19.78,r,1829.6,false,402.1072321605395,1.3,2.38,-11,25.0,-5.06,110.15,238799.40585274342
22.68,b,1890.2,true,405.63889157365236,0.06,0.5,50,20.45,4.52,104.93,324766.3578723135
16.72,y,2022.76,false,419.5238077117372,0.71,1.65,-81,19.63,9.94,108.59,132549.19539278263
18.39,r,1760.84,true,415.05289410644536,2.84,5.14,76,21.09,6.22,116.51,143889.30924332698
19.95,r,1691.97,false,417.9827277190754,0.8,1.75,-93,19.34,-3.21,112.77,194707.84637213658
17.07,r,2261.92,true,404.1643541479075,0.8,0.6,-3,24.02,-9.7,108.34,207993.75829428036
23.22,b,2058.9,true,405.6185905310525,1.07,2.12,44,21.28,-7.26,116.76,347538.615112144
16.73,y,1851.95,true,416.5763370920759,0.9,1.82,-84,18.71,1.85,114.35,130816.90186900599
23.02,b,2193.11,true,401.237620070612,1.9,3.8,73,24.41,9.26,105.02,390642.56654515147
14.84,r,1407.87,true,402.01039960691,1.13,2.82,-74,27.15,8.16,103.92,191669.41193499856
19.89,b,2458.84,true,413.48662074585883,0.7,1.19,79,18.7,-0.44,109.96,228762.81270508043
25.02,r,1796.37,true,409.8985621617194,0.02,0.53,-18,,-8.64,109.03,334627.0827841138
20.17,b,1722.27,false,419.6510788447583,3.34,6.32,5,18.45,-8.89,111.38,116521.1917413088
21.04,y,2036.36,true,407.72049215082075,1.98,4.52,39,17.99,-0.96,116.55,294758.24885629874
0.0,y,2058.03,false,404.4988024524857,2.72,5.8,-85,16.12,7.85,109.57,317030.2557216951
20.24,r,1837.43,true,417.4493244099276,0.39,0.19,32,17.99,9.45,109.13,134739.60429292917
18.98,y,1645.49,true,417.25535453123865,0.89,1.53,-98,19.85,2.36,109.43,184789.12100407408
22.56,y,1878.74,false,407.24648167032376,1.31,2.47,-85,26.28,-6.89,113.37,366944.77138372854
17.47,b,2400.56,true,402.20173295250646,0.06,0.55,29,22.86,-9.81,107.99,233950.10896727216
21.46,y,2302.33,true,407.1185069460002,0.25,0.53,40,16.48,-3.71,109.02,327778.56787888583
18.8,r,1895.97,false,403.63430536591676,1.64,2.75,-29,16.68,5.8,104.39,232528.26547617515
20.97,b,2291.16,false,412.8242495759928,1.91,3.97,-56,22.65,9.98,108.65,210363.43438240688
16.72,r,2192.16,true,415.9825187277067,0.19,0.88,-6,20.45,4.98,110.64,75005.03902990617
19.3,!,1643.16,false,408.70527975941,1.87,3.21,-16,22.98,-4.6,115.07,220088.2749894292
19.61,x,2011.82,false,413.8815928718995,0.22,1.08,-79,19.58,-9.95,112.85,187973.99980565356
22.63,b,1706.17,true,417.2852469659932,2.54,4.78,91,17.78,-6.15,107.86,240343.76491404642
22.21,r,1823.19,true,416.1870537919957,0.09,-0.62,22,19.82,3.3,105.92,164521.89397090874
0.0,b,2377.7,false,406.6512710015771,0.4,0.97,-76,20.36,9.72,109.05,300032.6443287827
21.42,y,2058.74,true,415.96787076029545,1.73,4.03,9,22.15,7.2,115.09,167074.0353155461
18.78,r,1573.39,true,410.9593574250846,1.34,2.69,-94,20.59,-1.93,104.14,170095.8597242648
21.52,r,2540.82,true,408.10770791057377,0.41,1.73,-98,22.3,-9.3,109.15,431124.7923378526
21.57,y,2059.66,false,401.148873468661,0.04,0.66,13,19.08,-8.11,106.61,292861.1147713185
19.78,r,2113.32,true,409.51663870075924,0.93,1.37,95,16.12,0.53,101.85,350088.31457167864
23.25,b,1726.67,true,416.7000234962646,1.82,3.19,-27,,8.69,107.09,177754.222911581
18.36,y,1816.11,false,417.4539826393785,0.46,1.2,24,21.21,8.85,106.16,94290.07017760395
16.37,x,1605.36,false,416.2367882917334,2.13,4.51,35,23.02,0.88,110.51,58602.37159584636
18.56,r,1849.27,true,402.3222128054075,1.94,4.16,38,19.21,-7.9,111.34,231034.0838169475
20.97,b,2254.8,false,412.7247465693831,0.74,1.97,-62,22.65,-9.42,105.13,214400.17810379632
20.01,y,1780.75,true,404.1226450945698,0.12,0.39,7,19.32,-2.27,115.57,239075.19639537553
17.73,r,2292.31,false,411.3981741538825,0.34,1.22,-5,19.63,6.96,110.6,102902.51367358468
19.08,b,1121.37,false,414.1571542455942,0.29,0.4,-65,19.41,9.8,106.51,100647.2394710565
22.76,b,2383.1,true,404.72128659115697,2.08,4.31,-24,18.39,3.62,109.93,357720.53541291243
20.02,r,1769.32,false,411.8959498303037,0.11,0.81,-48,18.76,-5.88,104.61,139035.74572343208
19.25,b,2011.9,,404.1201112143902,0.2,0.06,13,16.39,-9.98,115.8,244371.49920635243
19.61,r,1673.29,true,407.3028225887576,0.66,1.91,20,21.72,-4.9,116.2,228595.40062522155
20.69,b,1914.95,true,403.55837595659193,0.38,0.43,77,16.65,4.68,112.11,323056.08643268555
19.57,y,2169.9,false,405.13516173983743,0.06,0.26,40,22.62,9.96,108.27,274455.7210646007
18.93,b,2284.38,false,414.32135471099247,2.27,3.94,-30,22.74,6.08,108.81,140607.19609528946
20.26,y,1998.99,false,416.6674077527061,1.47,2.39,-9,19.31,-3.38,107.03,138399.55621963786
16.75,y,1791.9,false,404.2225988196204,0.05,0.35,-11,20.51,-9.74,107.08,181949.34895784222
